dim_0,air_temperature,barometric_pressure,driver_timestamp,eastward_wind_velocity,longwave_irradiance,northward_wind_velocity,pkt_format_id,pkt_version,port_timestamp,precipitation,preferred_timestamp,quality_flag,relative_humidity,sea_surface_conductivity,sea_surface_temperature,shortwave_irradiance,stream_name
1080,7.47,995.29,3722783779.2,8.96,308.0,2.39,JSON_Data,1,3703428429.37,7.51,port_timestamp,ok,87.656,3.4827,7.441,128.8,metbk_a_dcl_instrument
1081,7.485,995.16,3722783779.2,8.39,304.3,2.81,JSON_Data,1,3703428493.06,7.51,port_timestamp,ok,87.961,3.4827,7.442,123.0,metbk_a_dcl_instrument
1082,7.5,994.81,3722783779.2,9.24,301.6,2.23,JSON_Data,1,3703428557.3,7.56,port_timestamp,ok,88.013,3.4826,7.443,118.2,metbk_a_dcl_instrument
1083,7.5,995.02,3722783779.2,8.92,300.8,2.01,JSON_Data,1,3703428621.53,7.53,port_timestamp,ok,88.043,3.4826,7.444,118.8,metbk_a_dcl_instrument
1084,7.507,995.16,3722783779.2,9.59,302.3,2.23,JSON_Data,1,3703428685.81,7.48,port_timestamp,ok,87.984,3.4826,7.441,112.9,metbk_a_dcl_instrument
1085,7.522,995.02,3722783779.2,8.76,308.7,1.78,JSON_Data,1,3703428750.15,7.51,port_timestamp,ok,88.058,3.4826,7.442,110.1,metbk_a_dcl_instrument
1086,7.5,994.81,3722783779.2,8.58,304.7,0.53,JSON_Data,1,3703428814.4,7.54,port_timestamp,ok,87.976,3.4825,7.442,145.7,metbk_a_dcl_instrument
1087,7.53,994.88,3722783779.2,8.89,309.8,2.42,JSON_Data,1,3703428849.37,7.5,port_timestamp,ok,88.103,3.4825,7.443,198.5,metbk_a_dcl_instrument
1088,7.522,994.67,3722783779.2,7.92,316.1,1.74,JSON_Data,1,3703428910.48,7.5,port_timestamp,ok,88.036,3.4825,7.451,196.0,metbk_a_dcl_instrument
1089,7.522,994.74,3722783779.2,7.98,318.0,2.46,JSON_Data,1,3703428974.72,7.5,port_timestamp,ok,88.036,3.4824,7.393,200.6,metbk_a_dcl_instrument
1090,7.492,995.02,3722783779.2,8.35,324.2,1.83,JSON_Data,1,3703429039.03,7.49,port_timestamp,ok,88.155,3.4825,7.493,188.4,metbk_a_dcl_instrument
1091,7.515,994.88,3722783779.2,8.13,321.3,1.1,JSON_Data,1,3703429105.38,7.57,port_timestamp,ok,87.961,3.4825,7.442,171.6,metbk_a_dcl_instrument
1092,7.492,994.81,3722783779.2,8.81,326.7,1.24,JSON_Data,1,3703429169.62,7.52,port_timestamp,ok,87.969,3.4825,7.443,172.0,metbk_a_dcl_instrument
1093,7.522,994.81,3722783779.2,7.82,326.7,0.73,JSON_Data,1,3703429233.99,7.53,port_timestamp,ok,88.236,3.4825,7.441,153.8,metbk_a_dcl_instrument
1094,7.5,995.02,3722783779.2,8.19,326.7,0.49,JSON_Data,1,3703429298.21,7.51,port_timestamp,ok,88.504,3.4825,7.441,120.9,metbk_a_dcl_instrument
1095,7.462,995.16,3722783779.2,7.99,326.7,1.55,JSON_Data,1,3703429330.46,7.5,port_timestamp,ok,88.422,3.4825,7.441,103.6,metbk_a_dcl_instrument
1096,7.447,995.29,3722783779.2,9.19,327.2,0.16,JSON_Data,1,3703429394.7,7.51,port_timestamp,ok,88.013,3.4826,7.441,117.2,metbk_a_dcl_instrument
1097,7.485,994.74,3722783779.2,9.62,329.4,1.09,JSON_Data,1,3703429458.95,7.48,port_timestamp,ok,88.162,3.4825,7.443,138.2,metbk_a_dcl_instrument
1098,7.492,995.02,3722783779.2,8.11,333.4,1.16,JSON_Data,1,3703429523.41,7.5,port_timestamp,ok,88.311,3.4826,7.448,153.7,metbk_a_dcl_instrument
1099,7.492,994.67,3722783779.2,8.06,320.0,1.47,JSON_Data,1,3703429587.64,7.52,port_timestamp,ok,88.563,3.4825,7.446,141.6,metbk_a_dcl_instrument
1100,7.485,994.95,3722783779.2,8.39,310.4,-0.25,JSON_Data,1,3703429652.05,7.49,port_timestamp,ok,88.69,3.4826,7.445,141.2,metbk_a_dcl_instrument
1101,7.462,995.02,3722783779.2,9.33,318.0,-0.69,JSON_Data,1,3703429716.36,7.5,port_timestamp,ok,88.905,3.4826,7.443,145.4,metbk_a_dcl_instrument
1102,7.447,995.02,3722783779.2,7.78,331.5,0.41,JSON_Data,1,3703429750.56,7.5,port_timestamp,ok,89.009,3.4826,7.449,123.8,metbk_a_dcl_instrument
1103,7.44,995.09,3722783779.2,9.17,342.6,0.73,JSON_Data,1,3703429815.12,7.5,port_timestamp,ok,89.365,3.4825,7.499,112.9,metbk_a_dcl_instrument
1104,7.417,994.81,3722783779.2,8.28,342.0,0.51,JSON_Data,1,3703429879.36,7.56,port_timestamp,ok,89.372,3.4825,7.39,114.4,metbk_a_dcl_instrument
1105,7.417,994.81,3722783779.2,8.8,342.5,1.14,JSON_Data,1,3703429943.83,7.53,port_timestamp,ok,89.358,3.4825,7.45,110.3,metbk_a_dcl_instrument
1106,7.387,995.09,3722783779.2,7.8,342.6,-0.08,JSON_Data,1,3703430008.56,7.48,port_timestamp,ok,89.38,3.4826,7.443,103.2,metbk_a_dcl_instrument
1107,7.417,994.81,3722783779.2,8.16,344.4,-0.04,JSON_Data,1,3703430072.81,7.49,port_timestamp,ok,89.521,3.4826,7.446,93.7,metbk_a_dcl_instrument
1108,7.395,995.16,3722783779.2,8.1,343.9,-0.37,JSON_Data,1,3703430137.04,7.49,port_timestamp,ok,89.447,3.4825,7.444,95.9,metbk_a_dcl_instrument
1109,7.395,995.09,3722783779.2,7.92,342.3,1.52,JSON_Data,1,3703430169.36,7.51,port_timestamp,ok,89.565,3.4825,7.444,103.0,metbk_a_dcl_instrument
1110,7.372,995.02,3722783779.2,8.55,342.0,0.07,JSON_Data,1,3703430233.61,7.5,port_timestamp,ok,89.61,3.4825,7.443,103.7,metbk_a_dcl_instrument
1111,7.38,995.22,3722783779.2,8.87,343.2,-0.96,JSON_Data,1,3703430297.96,7.54,port_timestamp,ok,89.41,3.4825,7.444,101.4,metbk_a_dcl_instrument
1112,7.387,995.16,3722783779.2,9.45,343.9,0.55,JSON_Data,1,3703430362.19,7.5,port_timestamp,ok,89.358,3.4825,7.468,93.9,metbk_a_dcl_instrument
1113,7.387,994.95,3722783779.2,9.65,343.9,0.17,JSON_Data,1,3703430426.43,7.55,port_timestamp,ok,89.313,3.4825,7.445,89.0,metbk_a_dcl_instrument
1114,7.387,994.81,3722783779.2,9.49,343.9,0.98,JSON_Data,1,3703430490.83,7.5,port_timestamp,ok,89.343,3.4825,7.443,77.1,metbk_a_dcl_instrument
1115,7.402,994.81,3722783779.2,8.43,345.2,-0.32,JSON_Data,1,3703430555.15,7.51,port_timestamp,ok,89.432,3.4825,7.444,72.5,metbk_a_dcl_instrument
1116,7.395,995.09,3722783779.2,8.6,345.3,-0.09,JSON_Data,1,3703430589.35,7.5,port_timestamp,ok,89.484,3.4825,7.443,72.2,metbk_a_dcl_instrument
1117,7.395,994.88,3722783779.2,8.81,345.7,0.38,JSON_Data,1,3703430653.94,7.5,port_timestamp,ok,89.432,3.4825,8.333,71.6,metbk_a_dcl_instrument
1118,7.387,994.88,3722783779.2,8.59,345.5,-0.66,JSON_Data,1,3703430718.18,7.5,port_timestamp,ok,89.499,3.4825,7.615,74.0,metbk_a_dcl_instrument
1119,7.372,994.88,3722783779.2,8.72,345.1,0.08,JSON_Data,1,3703430782.66,7.52,port_timestamp,ok,89.58,3.4825,7.43,81.1,metbk_a_dcl_instrument
1120,7.387,994.95,3722783779.2,9.22,343.2,1.71,JSON_Data,1,3703430846.99,7.5,port_timestamp,ok,89.632,3.4825,7.45,96.0,metbk_a_dcl_instrument
1121,7.38,994.81,3722783779.2,8.42,344.8,-0.45,JSON_Data,1,3703430911.91,7.51,port_timestamp,ok,89.573,3.4825,7.443,88.2,metbk_a_dcl_instrument
1122,7.387,994.81,3722783779.2,8.74,346.2,-0.58,JSON_Data,1,3703430976.23,7.48,port_timestamp,ok,89.602,3.4825,7.443,83.5,metbk_a_dcl_instrument
1123,7.402,994.67,3722783779.2,9.49,345.2,-0.47,JSON_Data,1,3703431009.8,7.51,port_timestamp,ok,89.817,3.4825,7.444,79.7,metbk_a_dcl_instrument
1124,7.364,995.22,3722783779.2,8.14,346.0,-0.02,JSON_Data,1,3703431074.58,7.5,port_timestamp,ok,89.714,3.4825,7.444,87.6,metbk_a_dcl_instrument
1125,7.349,994.81,3722783779.2,9.44,345.0,-0.3,JSON_Data,1,3703431138.82,7.51,port_timestamp,ok,89.691,3.4825,7.444,90.6,metbk_a_dcl_instrument
1126,7.364,995.43,3722783779.2,9.31,346.4,1.25,JSON_Data,1,3703431203.04,7.53,port_timestamp,ok,89.714,3.4826,7.444,80.3,metbk_a_dcl_instrument
1127,7.372,995.36,3722783779.2,9.21,344.3,1.25,JSON_Data,1,3703431268.07,7.5,port_timestamp,ok,89.699,3.4826,7.444,86.1,metbk_a_dcl_instrument
1128,7.334,994.88,3722783779.2,8.56,343.2,2.37,JSON_Data,1,3703431332.3,7.49,port_timestamp,ok,89.773,3.4826,7.444,109.8,metbk_a_dcl_instrument
1129,7.349,995.09,3722783779.2,8.14,335.2,1.98,JSON_Data,1,3703431396.54,7.5,port_timestamp,ok,89.491,3.4826,7.445,110.9,metbk_a_dcl_instrument
1130,7.342,995.02,3722783779.2,10.14,338.8,3.33,JSON_Data,1,3703431429.34,7.49,port_timestamp,ok,89.276,3.4826,7.444,101.5,metbk_a_dcl_instrument
1131,7.334,995.22,3722783779.2,9.22,341.1,2.66,JSON_Data,1,3703431494.3,7.49,port_timestamp,ok,88.92,3.4826,7.444,98.2,metbk_a_dcl_instrument
1132,7.334,995.02,3722783779.2,8.75,341.1,2.78,JSON_Data,1,3703431558.77,7.49,port_timestamp,ok,88.727,3.4827,7.444,100.4,metbk_a_dcl_instrument
1133,7.342,994.88,3722783779.2,9.15,341.1,3.55,JSON_Data,1,3703431623.24,7.53,port_timestamp,ok,88.571,3.4827,7.456,114.1,metbk_a_dcl_instrument
1134,7.319,995.16,3722783779.2,8.59,341.1,3.98,JSON_Data,1,3703431687.61,7.55,port_timestamp,ok,88.043,3.4827,7.506,128.7,metbk_a_dcl_instrument
1135,7.297,994.88,3722783779.2,9.77,316.9,3.06,JSON_Data,1,3703431751.83,7.54,port_timestamp,ok,87.366,3.4827,7.477,134.7,metbk_a_dcl_instrument
1136,7.289,995.02,3722783779.2,9.94,321.6,2.32,JSON_Data,1,3703431816.08,7.53,port_timestamp,ok,86.912,3.4826,7.442,139.1,metbk_a_dcl_instrument
1137,7.289,995.29,3722783779.2,9.91,308.2,3.92,JSON_Data,1,3703431849.33,7.54,port_timestamp,ok,86.763,3.4826,7.443,114.4,metbk_a_dcl_instrument
1138,7.289,995.02,3722783779.2,9.12,293.8,3.08,JSON_Data,1,3703431914.87,7.48,port_timestamp,ok,86.338,3.4826,7.442,87.5,metbk_a_dcl_instrument
1139,7.289,994.88,3722783779.2,8.23,282.6,3.88,JSON_Data,1,3703431979.94,7.49,port_timestamp,ok,86.122,3.4826,7.441,77.8,metbk_a_dcl_instrument
1140,7.282,995.22,3722783779.2,9.76,282.7,3.43,JSON_Data,1,3703432044.32,7.49,port_timestamp,ok,85.458,3.4825,7.442,89.2,metbk_a_dcl_instrument
1141,7.319,995.16,3722783779.2,9.83,282.5,3.93,JSON_Data,1,3703432108.61,7.48,port_timestamp,ok,85.405,3.4825,7.44,96.2,metbk_a_dcl_instrument
1142,7.402,994.95,3722783779.2,9.63,292.4,1.92,JSON_Data,1,3703432172.99,7.5,port_timestamp,ok,85.04,3.4825,7.439,219.0,metbk_a_dcl_instrument
1143,7.425,995.29,3722783779.2,9.15,309.8,1.98,JSON_Data,1,3703432237.92,7.5,port_timestamp,ok,85.196,3.4825,7.44,301.8,metbk_a_dcl_instrument
1144,7.447,995.29,3722783779.2,8.01,312.1,2.81,JSON_Data,1,3703432270.04,7.5,port_timestamp,ok,85.219,3.4827,7.443,257.6,metbk_a_dcl_instrument
1145,7.432,995.16,3722783779.2,8.59,312.9,2.98,JSON_Data,1,3703432334.51,7.51,port_timestamp,ok,86.345,3.4827,7.443,141.6,metbk_a_dcl_instrument
1146,7.425,995.02,3722783779.2,8.71,313.1,2.5,JSON_Data,1,3703432398.83,7.55,port_timestamp,ok,87.009,3.4827,7.443,112.5,metbk_a_dcl_instrument
1147,7.387,994.95,3722783779.2,8.42,326.6,2.52,JSON_Data,1,3703432463.65,7.54,port_timestamp,ok,86.77,3.4827,7.442,126.0,metbk_a_dcl_instrument
1148,7.372,995.22,3722783779.2,8.76,341.5,1.69,JSON_Data,1,3703432529.39,7.52,port_timestamp,ok,86.651,3.4828,7.532,156.9,metbk_a_dcl_instrument
1149,7.357,995.02,3722783779.2,9.34,342.4,2.5,JSON_Data,1,3703432594.29,7.54,port_timestamp,ok,86.435,3.4828,7.451,155.5,metbk_a_dcl_instrument
1150,7.387,995.22,3722783779.2,8.91,340.7,2.45,JSON_Data,1,3703432629.33,7.52,port_timestamp,ok,86.644,3.4827,7.438,156.9,metbk_a_dcl_instrument
1151,7.364,995.02,3722783779.2,8.99,341.7,2.02,JSON_Data,1,3703432689.79,7.52,port_timestamp,ok,87.016,3.4827,7.444,120.4,metbk_a_dcl_instrument
1152,7.38,995.22,3722783779.2,8.34,341.7,2.9,JSON_Data,1,3703432754.46,7.51,port_timestamp,ok,87.321,3.4827,7.444,89.9,metbk_a_dcl_instrument
1153,7.357,994.81,3722783779.2,7.48,341.7,2.95,JSON_Data,1,3703432819.27,7.52,port_timestamp,ok,87.009,3.4827,7.443,73.1,metbk_a_dcl_instrument
1154,7.342,995.02,3722783779.2,8.97,341.7,1.88,JSON_Data,1,3703432883.54,7.49,port_timestamp,ok,86.971,3.4827,7.443,76.6,metbk_a_dcl_instrument
1155,7.319,995.22,3722783779.2,8.54,344.3,3.66,JSON_Data,1,3703432947.78,7.53,port_timestamp,ok,86.323,3.4827,7.443,68.0,metbk_a_dcl_instrument
1156,7.319,995.29,3722783779.2,9.71,344.8,3.91,JSON_Data,1,3703433012.05,7.52,port_timestamp,ok,86.084,3.4827,7.443,55.8,metbk_a_dcl_instrument
1157,7.312,995.36,3722783779.2,9.39,344.0,3.53,JSON_Data,1,3703433076.31,7.48,port_timestamp,ok,85.868,3.4826,7.444,62.3,metbk_a_dcl_instrument
1158,7.349,995.5,3722783779.2,8.6,344.8,3.43,JSON_Data,1,3703433110.75,7.52,port_timestamp,ok,86.569,3.4825,7.446,66.8,metbk_a_dcl_instrument
1159,7.327,995.09,3722783779.2,7.41,344.8,1.94,JSON_Data,1,3703433175.52,7.49,port_timestamp,ok,86.89,3.4825,7.445,50.2,metbk_a_dcl_instrument
1160,7.334,995.29,3722783779.2,8.21,343.7,2.45,JSON_Data,1,3703433239.77,7.54,port_timestamp,ok,87.12,3.4825,7.446,50.6,metbk_a_dcl_instrument
1161,7.289,994.95,3722783779.2,8.83,344.4,2.93,JSON_Data,1,3703433304.0,7.57,port_timestamp,ok,87.053,3.4825,7.445,54.8,metbk_a_dcl_instrument
1162,7.327,995.78,3722783779.2,9.29,344.4,2.87,JSON_Data,1,3703433368.28,7.49,port_timestamp,ok,87.463,3.4825,7.444,56.7,metbk_a_dcl_instrument
1163,7.289,995.16,3722783779.2,8.52,344.5,2.53,JSON_Data,1,3703433432.51,7.55,port_timestamp,ok,87.418,3.4825,7.449,50.4,metbk_a_dcl_instrument
1164,7.304,995.43,3722783779.2,8.75,345.2,3.35,JSON_Data,1,3703433496.78,7.54,port_timestamp,ok,87.649,3.4825,7.446,58.5,metbk_a_dcl_instrument
1165,7.297,995.43,3722783779.2,8.61,343.9,3.6,JSON_Data,1,3703433529.32,7.51,port_timestamp,ok,87.857,3.4825,7.409,83.9,metbk_a_dcl_instrument
1166,7.252,995.16,3722783779.2,8.04,335.9,4.03,JSON_Data,1,3703433594.22,7.51,port_timestamp,ok,88.14,3.4825,7.442,99.3,metbk_a_dcl_instrument
1167,7.221,994.95,3722783779.2,9.37,327.6,4.79,JSON_Data,1,3703433658.45,7.5,port_timestamp,ok,88.645,3.4825,7.443,81.8,metbk_a_dcl_instrument
1168,7.191,995.22,3722783779.2,8.31,320.7,4.34,JSON_Data,1,3703433722.68,7.52,port_timestamp,ok,88.801,3.4825,7.442,63.2,metbk_a_dcl_instrument
1169,7.154,995.36,3722783779.2,8.58,316.9,4.15,JSON_Data,1,3703433787.55,7.49,port_timestamp,ok,88.697,3.4825,7.443,54.2,metbk_a_dcl_instrument
1170,7.139,995.43,3722783779.2,9.17,334.1,3.61,JSON_Data,1,3703433851.77,7.48,port_timestamp,ok,88.853,3.4825,7.443,51.1,metbk_a_dcl_instrument
1171,7.116,995.5,3722783779.2,8.32,334.3,3.67,JSON_Data,1,3703433916.01,7.51,port_timestamp,ok,88.526,3.4825,7.443,54.8,metbk_a_dcl_instrument
1172,7.161,995.5,3722783779.2,8.45,334.3,4.71,JSON_Data,1,3703433950.22,7.52,port_timestamp,ok,88.897,3.4825,7.442,83.1,metbk_a_dcl_instrument
1173,7.116,995.5,3722783779.2,9.13,334.3,2.72,JSON_Data,1,3703434014.62,7.53,port_timestamp,ok,89.113,3.4826,7.444,136.8,metbk_a_dcl_instrument
1174,7.131,995.16,3722783779.2,8.9,298.3,1.95,JSON_Data,1,3703434078.86,7.5,port_timestamp,ok,88.987,3.4826,7.444,191.4,metbk_a_dcl_instrument
1175,7.048,995.43,3722783779.2,9.01,310.4,2.8,JSON_Data,1,3703434144.24,7.51,port_timestamp,ok,88.979,3.4826,7.444,136.4,metbk_a_dcl_instrument
1176,7.048,995.36,3722783779.2,8.91,319.1,4.71,JSON_Data,1,3703434208.49,7.57,port_timestamp,ok,89.18,3.4826,7.445,121.0,metbk_a_dcl_instrument
1177,7.071,995.84,3722783779.2,8.03,316.1,4.03,JSON_Data,1,3703434272.77,7.54,port_timestamp,ok,89.38,3.4826,7.443,83.9,metbk_a_dcl_instrument
1178,7.018,995.64,3722783779.2,8.55,331.0,3.89,JSON_Data,1,3703434337.09,7.53,port_timestamp,ok,88.845,3.4826,7.449,95.8,metbk_a_dcl_instrument
1179,7.048,995.64,3722783779.2,8.78,321.2,3.47,JSON_Data,1,3703434370.01,7.53,port_timestamp,ok,88.333,3.4825,7.403,109.7,metbk_a_dcl_instrument
1180,7.071,995.02,3722783779.2,8.08,304.5,4.75,JSON_Data,1,3703434434.33,7.51,port_timestamp,ok,88.325,3.4826,7.448,106.6,metbk_a_dcl_instrument
1181,7.086,995.09,3722783779.2,7.92,300.5,4.88,JSON_Data,1,3703434498.58,7.48,port_timestamp,ok,87.924,3.4826,7.443,114.5,metbk_a_dcl_instrument
1182,7.124,995.57,3722783779.2,7.85,308.8,5.46,JSON_Data,1,3703434562.99,7.5,port_timestamp,ok,88.065,3.4826,7.444,131.3,metbk_a_dcl_instrument
1183,7.139,995.22,3722783779.2,7.63,307.2,3.96,JSON_Data,1,3703434627.26,7.57,port_timestamp,ok,87.931,3.4826,7.445,125.1,metbk_a_dcl_instrument
1184,7.146,995.5,3722783779.2,7.68,316.3,4.92,JSON_Data,1,3703434691.48,7.48,port_timestamp,ok,88.036,3.4826,7.444,116.2,metbk_a_dcl_instrument
1185,7.184,995.36,3722783779.2,8.19,328.4,2.4,JSON_Data,1,3703434755.77,7.53,port_timestamp,ok,88.571,3.4826,7.444,113.5,metbk_a_dcl_instrument
1186,7.169,995.43,3722783779.2,8.35,333.4,2.19,JSON_Data,1,3703434789.3,7.48,port_timestamp,ok,89.12,3.4826,7.445,107.8,metbk_a_dcl_instrument
1187,7.161,995.64,3722783779.2,9.07,340.0,2.55,JSON_Data,1,3703434853.54,7.46,port_timestamp,ok,89.632,3.4826,7.444,110.1,metbk_a_dcl_instrument
1188,7.131,995.43,3722783779.2,8.86,335.1,2.56,JSON_Data,1,3703434917.78,7.48,port_timestamp,ok,90.121,3.4826,7.444,89.7,metbk_a_dcl_instrument
1189,7.116,995.29,3722783779.2,8.16,335.6,2.78,JSON_Data,1,3703434982.0,7.48,port_timestamp,ok,90.195,3.4826,7.444,69.7,metbk_a_dcl_instrument
1190,7.071,995.78,3722783779.2,8.84,342.1,1.9,JSON_Data,1,3703435047.76,7.5,port_timestamp,ok,90.232,3.4826,7.444,60.1,metbk_a_dcl_instrument
1191,7.071,995.71,3722783779.2,8.76,342.1,2.03,JSON_Data,1,3703435111.99,7.5,port_timestamp,ok,90.321,3.4826,7.443,55.3,metbk_a_dcl_instrument
1192,7.078,995.5,3722783779.2,8.55,342.1,3.04,JSON_Data,1,3703435176.22,7.54,port_timestamp,ok,90.499,3.4825,7.443,82.4,metbk_a_dcl_instrument
1193,7.078,995.5,3722783779.2,8.85,342.1,2.87,JSON_Data,1,3703435209.29,7.53,port_timestamp,ok,90.61,3.4826,7.463,107.8,metbk_a_dcl_instrument
1194,7.086,995.57,3722783779.2,7.96,321.9,3.25,JSON_Data,1,3703435274.64,7.59,port_timestamp,ok,90.721,3.4827,7.466,105.8,metbk_a_dcl_instrument
1195,7.078,995.91,3722783779.2,8.58,325.8,2.32,JSON_Data,1,3703435338.89,7.58,port_timestamp,ok,90.751,3.4827,7.407,108.1,metbk_a_dcl_instrument
1196,7.063,995.57,3722783779.2,8.17,310.5,3.02,JSON_Data,1,3703435403.87,7.56,port_timestamp,ok,90.343,3.4826,7.443,131.6,metbk_a_dcl_instrument
1197,7.003,995.71,3722783779.2,8.63,304.1,3.9,JSON_Data,1,3703435468.1,7.6,port_timestamp,ok,89.758,3.4826,7.442,114.8,metbk_a_dcl_instrument
1198,6.981,995.64,3722783779.2,8.71,314.3,4.77,JSON_Data,1,3703435532.52,7.51,port_timestamp,ok,88.571,3.4826,7.442,172.5,metbk_a_dcl_instrument
1199,7.071,995.43,3722783779.2,9.1,306.7,3.69,JSON_Data,1,3703435596.86,7.51,port_timestamp,ok,88.028,3.4826,7.442,159.6,metbk_a_dcl_instrument
1200,7.063,995.43,3722783779.2,8.3,307.3,4.02,JSON_Data,1,3703435630.48,7.49,port_timestamp,ok,87.493,3.4826,7.442,155.2,metbk_a_dcl_instrument
1201,7.116,995.84,3722783779.2,8.58,296.3,5.07,JSON_Data,1,3703435694.92,7.56,port_timestamp,ok,87.15,3.4826,7.442,198.6,metbk_a_dcl_instrument
1202,7.146,995.64,3722783779.2,8.41,289.8,3.83,JSON_Data,1,3703435759.29,7.58,port_timestamp,ok,86.532,3.4827,7.442,188.5,metbk_a_dcl_instrument
1203,7.146,996.05,3722783779.2,8.07,288.9,4.3,JSON_Data,1,3703435823.63,7.49,port_timestamp,ok,86.636,3.4827,7.441,172.9,metbk_a_dcl_instrument
1204,7.131,995.64,3722783779.2,8.07,292.1,3.7,JSON_Data,1,3703435887.87,7.5,port_timestamp,ok,86.256,3.4827,7.442,172.6,metbk_a_dcl_instrument
1205,7.184,995.57,3722783779.2,9.27,291.7,4.23,JSON_Data,1,3703435952.13,7.53,port_timestamp,ok,86.174,3.4827,7.442,179.9,metbk_a_dcl_instrument
1206,7.176,995.71,3722783779.2,8.81,290.4,4.87,JSON_Data,1,3703436017.32,7.54,port_timestamp,ok,86.286,3.4827,7.442,172.6,metbk_a_dcl_instrument
1207,7.191,995.84,3722783779.2,9.01,294.8,2.98,JSON_Data,1,3703436049.44,7.49,port_timestamp,ok,86.249,3.4827,7.443,187.1,metbk_a_dcl_instrument
1208,7.206,995.78,3722783779.2,7.92,312.4,4.27,JSON_Data,1,3703436114.05,7.48,port_timestamp,ok,86.532,3.4826,7.478,171.3,metbk_a_dcl_instrument
1209,7.191,996.05,3722783779.2,7.38,328.8,4.01,JSON_Data,1,3703436178.37,7.49,port_timestamp,ok,86.852,3.4826,7.389,152.7,metbk_a_dcl_instrument
1210,7.191,996.05,3722783779.2,7.16,336.0,3.2,JSON_Data,1,3703436243.08,7.49,port_timestamp,ok,86.808,3.4827,7.447,133.8,metbk_a_dcl_instrument
1211,7.154,995.84,3722783779.2,8.65,336.0,4.42,JSON_Data,1,3703436308.39,7.5,port_timestamp,ok,86.651,3.4827,7.443,140.1,metbk_a_dcl_instrument
1212,7.184,995.91,3722783779.2,8.69,336.0,4.04,JSON_Data,1,3703436372.71,7.46,port_timestamp,ok,86.89,3.4827,7.443,111.3,metbk_a_dcl_instrument
1213,7.169,995.71,3722783779.2,7.46,336.0,3.83,JSON_Data,1,3703436437.1,7.5,port_timestamp,ok,87.091,3.4827,7.443,97.1,metbk_a_dcl_instrument
1214,7.214,995.64,3722783779.2,7.87,337.3,2.9,JSON_Data,1,3703436469.28,7.51,port_timestamp,ok,87.314,3.4827,7.442,99.8,metbk_a_dcl_instrument
1215,7.184,995.84,3722783779.2,7.27,340.8,3.04,JSON_Data,1,3703436533.6,7.48,port_timestamp,ok,87.731,3.4827,7.442,74.8,metbk_a_dcl_instrument
1216,7.176,996.26,3722783779.2,7.63,340.1,3.21,JSON_Data,1,3703436598.54,7.5,port_timestamp,ok,87.775,3.4827,7.442,61.9,metbk_a_dcl_instrument
1217,7.169,995.91,3722783779.2,6.94,341.2,2.75,JSON_Data,1,3703436662.94,7.48,port_timestamp,ok,87.842,3.4826,7.44,55.4,metbk_a_dcl_instrument
1218,7.139,995.91,3722783779.2,6.85,341.0,3.08,JSON_Data,1,3703436727.18,7.55,port_timestamp,ok,87.552,3.4827,7.447,65.3,metbk_a_dcl_instrument
1219,7.139,995.91,3722783779.2,7.45,341.6,3.39,JSON_Data,1,3703436791.41,7.56,port_timestamp,ok,87.158,3.4827,7.447,69.2,metbk_a_dcl_instrument
1220,7.146,995.57,3722783779.2,7.47,342.3,2.89,JSON_Data,1,3703436855.64,7.48,port_timestamp,ok,87.426,3.4827,7.446,60.9,metbk_a_dcl_instrument
1221,7.101,995.84,3722783779.2,7.35,342.3,3.6,JSON_Data,1,3703436889.27,7.5,port_timestamp,ok,86.904,3.4827,7.444,58.1,metbk_a_dcl_instrument
1222,7.109,995.91,3722783779.2,7.62,341.5,3.16,JSON_Data,1,3703436953.53,7.48,port_timestamp,ok,86.174,3.4827,7.444,52.4,metbk_a_dcl_instrument
1223,7.146,995.43,3722783779.2,8.03,340.3,3.73,JSON_Data,1,3703437018.06,7.49,port_timestamp,ok,86.181,3.4826,7.451,51.3,metbk_a_dcl_instrument
1224,7.184,995.71,3722783779.2,7.55,344.1,3.89,JSON_Data,1,3703437211.58,7.5,port_timestamp,ok,85.831,3.4826,7.442,32.6,metbk_a_dcl_instrument
1225,7.206,995.84,3722783779.2,8.55,344.9,3.41,JSON_Data,1,3703437276.0,7.5,port_timestamp,ok,86.144,3.4826,7.442,27.5,metbk_a_dcl_instrument
1226,7.221,996.05,3722783779.21,8.24,344.2,4.72,JSON_Data,1,3703437309.26,7.53,port_timestamp,ok,86.196,3.4826,7.443,26.0,metbk_a_dcl_instrument
1227,7.221,995.91,3722783779.21,8.49,340.6,4.25,JSON_Data,1,3703437373.49,7.49,port_timestamp,ok,86.405,3.4826,7.444,40.4,metbk_a_dcl_instrument
1228,7.146,995.91,3722783779.21,9.34,336.4,5.79,JSON_Data,1,3703437437.96,7.5,port_timestamp,ok,86.882,3.4826,7.444,61.9,metbk_a_dcl_instrument
1229,7.094,996.19,3722783779.21,8.37,336.4,6.71,JSON_Data,1,3703437502.31,7.49,port_timestamp,ok,87.656,3.4826,7.443,67.9,metbk_a_dcl_instrument
1230,7.026,996.12,3722783779.21,7.95,336.4,7.16,JSON_Data,1,3703437567.07,7.52,port_timestamp,ok,88.311,3.4826,7.444,65.0,metbk_a_dcl_instrument
1231,6.988,996.6,3722783779.21,8.35,334.5,4.8,JSON_Data,1,3703437631.49,7.51,port_timestamp,ok,89.031,3.4826,7.444,68.3,metbk_a_dcl_instrument
